Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-20 13:30:00-05:00,391.625,393.9700012207031,391.625,393.8500061035156,393.8500061035156,8210847
2023-01-20 14:30:00-05:00,393.8599853515625,395.7900085449219,393.7950134277344,395.17999267578125,395.17999267578125,12391832
2023-01-20 15:30:00-05:00,395.1700134277344,396.0400085449219,394.82000732421875,395.8399963378906,395.8399963378906,14350096
2023-01-23 09:30:00-05:00,396.7200012207031,399.4599914550781,395.7200012207031,399.239990234375,399.239990234375,15098171
2023-01-23 10:30:00-05:00,399.2349853515625,402.1099853515625,399.0799865722656,400.8599853515625,400.8599853515625,15418562
2023-01-23 11:30:00-05:00,400.8599853515625,401.60009765625,400.375,401.05999755859375,401.05999755859375,7001432
2023-01-23 12:30:00-05:00,401.06500244140625,402.04998779296875,400.7200012207031,401.8800048828125,401.8800048828125,6184048
2023-01-23 13:30:00-05:00,401.8800048828125,402.6449890136719,400.4849853515625,400.6499938964844,400.6499938964844,7789196
2023-01-23 14:30:00-05:00,400.66009521484375,401.07000732421875,398.7200927734375,399.82000732421875,399.82000732421875,11812091
2023-01-23 15:30:00-05:00,399.8299865722656,401.0,399.4700012207031,400.5899963378906,400.5899963378906,10765926
